# ITB Physics Dept. / Python Programming Basics / Syeilendra
# Generate 2D plot from xyz data file
#      i       j           x           y     z=f(x,y)
      36      27      -1.000       0.200       0.310
      36      28      -1.000       0.400       0.575
      36      29      -1.000       0.600       0.799
      36      30      -1.000       0.800       0.959
      36      31      -1.000       1.000       1.040
      36      32      -1.000       1.200       1.046
      36      33      -1.000       1.400       0.989
      36      34      -1.000       1.600       0.894
      36      35      -1.000       1.800       0.792
      36      36      -1.000       2.000       0.714
      36      37      -1.000       2.200       0.688
      36      38      -1.000       2.400       0.734
      36      39      -1.000       2.600       0.859
      36      40      -1.000       2.800       1.059
      36      41      -1.000       3.000       1.313
      36      42      -1.000       3.200       1.592
      36      43      -1.000       3.400       1.860
      36      44      -1.000       3.600       2.079
      36      45      -1.000       3.800       2.213
      36      46      -1.000       4.000       2.235
      36      47      -1.000       4.200       2.132
      36      48      -1.000       4.400       1.905
      36      49      -1.000       4.600       1.568
      36      50      -1.000       4.800       1.151
      36      51      -1.000       5.000       0.691
      37       1      -0.800      -5.000       0.939
      37       2      -0.800      -4.800       0.808
      37       3      -0.800      -4.600       0.701
      37       4      -0.800      -4.400       0.650
      37       5      -0.800      -4.200       0.679
      37       6      -0.800      -4.000       0.799
      37       7      -0.800      -3.800       1.004
      37       8      -0.800      -3.600       1.273
      37       9      -0.800      -3.400       1.574
      37      10      -0.800      -3.200       1.867
      37      11      -0.800      -3.000       2.108
      37      12      -0.800      -2.800       2.261
      37      13      -0.800      -2.600       2.296
      37      14      -0.800      -2.400       2.199
      37      15      -0.800      -2.200       1.973
      37      16      -0.800      -2.000       1.636
      37      17      -0.800      -1.800       1.222
      37      18      -0.800      -1.600       0.774
      37      19      -0.800      -1.400       0.340
      37      20      -0.800      -1.200      -0.034
      37      21      -0.800      -1.000      -0.308
      37      22      -0.800      -0.800      -0.458
      37      23      -0.800      -0.600      -0.473
      37      24      -0.800      -0.400      -0.362
      37      25      -0.800      -0.200      -0.146
      37      26      -0.800       0.000       0.138
      37      27      -0.800       0.200       0.449
      37      28      -0.800       0.400       0.743
      37      29      -0.800       0.600       0.985
      37      30      -0.800       0.800       1.145
      37      31      -0.800       1.000       1.210
      37      32      -0.800       1.200       1.184
      37      33      -0.800       1.400       1.083
      37      34      -0.800       1.600       0.936
      37      35      -0.800       1.800       0.781
      37      36      -0.800       2.000       0.654
      37      37      -0.800       2.200       0.591
      37      38      -0.800       2.400       0.614
      37      39      -0.800       2.600       0.733
      37      40      -0.800       2.800       0.944
      37      41      -0.800       3.000       1.225
      37      42      -0.800       3.200       1.543
      37      43      -0.800       3.400       1.856
      37      44      -0.800       3.600       2.121
      37      45      -0.800       3.800       2.296
      37      46      -0.800       4.000       2.352
      37      47      -0.800       4.200       2.271
      37      48      -0.800       4.400       2.053
      37      49      -0.800       4.600       1.716
      37      50      -0.800       4.800       1.290
      37      51      -0.800       5.000       0.818
      38       1      -0.600      -5.000       1.040
      38       2      -0.600      -4.800       0.841
      38       3      -0.600      -4.600       0.671
      38       4      -0.600      -4.400       0.569
      38       5      -0.600      -4.200       0.560
      38       6      -0.600      -4.000       0.659
      38       7      -0.600      -3.800       0.859
      38       8      -0.600      -3.600       1.139
      38       9      -0.600      -3.400       1.463
      38      10      -0.600      -3.200       1.786
      38      11      -0.600      -3.000       2.060
      38      12      -0.600      -2.800       2.244
      38      13      -0.600      -2.600       2.305
      38      14      -0.600      -2.400       2.226
      38      15      -0.600      -2.200       2.009
      38      16      -0.600      -2.000       1.674
      38      17      -0.600      -1.800       1.255
      38      18      -0.600      -1.600       0.800
      38      19      -0.600      -1.400       0.360
      38      20      -0.600      -1.200      -0.015
      38      21      -0.600      -1.000      -0.284
      38      22      -0.600      -0.800      -0.419
      38      23      -0.600      -0.600      -0.412
      38      24      -0.600      -0.400      -0.270
      38      25      -0.600      -0.200      -0.021
      38      26      -0.600       0.000       0.297
      38      27      -0.600       0.200       0.637
      38      28      -0.600       0.400       0.952
      38      29      -0.600       0.600       1.200
      38      30      -0.600       0.800       1.353
      38      31      -0.600       1.000       1.395
      38      32      -0.600       1.200       1.331
      38      33      -0.600       1.400       1.182
      38      34      -0.600       1.600       0.980
      38      35      -0.600       1.800       0.768
